client_mac,client_ipv4,client_ipv6,site_name,site_location,site_description,ap_name,ap_description,device_ipv4,device_ipv6,ap_mac,user_name,ssid,rssi_strength,data_uploaded_(mb),data_downloaded_(mb),interface,channel,radio_id,uptime,association_time,disassociation_time,host_name,device_type,device_os,protocol,snr,created_at,sap_id,group_name,apgroupname,subapgroup1,subapgroup2,subapgroup3,subapgroup4,waniaxru26,waniaxru52,waniaxru106,waniaxru242,waniaxru484,waniaxru996,waniaxtxmcs48,waniaxtxmcs24,waniaxtxmcs12,waniaxtxmcs6,waniaxtxmcs54,waniaxtxmcs36,waniaxtxmcs18,waniaxtxmcs9,waniaxrxmcs48,waniaxrxmcs24,waniaxrxmcs12,waniaxrxmcs6,waniaxrxmcs54,waniaxrxmcs36,waniaxrxmcs18,waniaxrxmcs9,hkru26,hkru52,hkru106,hkru242,hkru484,hkru996,hktxmcs48,hktxmcs24,hktxmcs12,hktxmcs6,hktxmcs54,hktxmcs36,hktxmcs18,hktxmcs9,hkrxmcs48,hkrxmcs24,hkrxmcs12,hkrxmcs6,hkrxmcs54,hkrxmcs36,hkrxmcs18,hkrxmcs9,bssid,anomaly_score,anomaly_score_adjusted,spike_driven,is_anomaly,source_module,total_mcs_activity
C4-75-AB-B5-FD-1A,172.24.19.150,,5G_R&D,BLR,,Zone-D2,ZONE D2,172.24.22.103,,00:06:ae:60:57:db,,5G_R&D,-85,0.82,0.83,5GHz,124,802.11axa,07:24:46,14-05-2025 11:00:40,,BLR5GLAPSHIVANI,Laptop_PC,Windows 10,1.3,10,14-05-2025 18:25,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:57:CE,0.0948834990758672,0.0094883499075867,False,True,Performance,
7C-21-4A-FB-2F-D9,192.168.171.19,2405:200:902:600:bce9:1608:6c90:33ea,BLR-WIFILAB,ban,,HFCL-cb:00:33,,192.168.171.7,2405:200:902:600:206:aeff:fecb:33,00:06:ae:cb:00:33,,wifilab,-34,0.99,0.71,2.4GHz,8,802.11axg,00:47:38,15-05-2025 15:41:48,15-05-2025 16:29:26,anusha,Laptop_PC,Linux Ubuntu 20.04,6.3,61,15-05-2025 16:29,ban,BLR-WIFILAB,BLR-WIFILAB,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:CB:00:16,0.094567922051025,0.0094567922051025,False,True,Performance,
1E-29-06-60-62-A0,172.24.21.126,,5G_R&D,BLR,,ion12xi_h2,,172.24.21.149,fe80::206:aeff:fe84:f833,00:06:ae:84:f8:33,,5G_R&D,-88,0.0,0.0,5GHz,112,802.11axa,00:27:48,15-05-2025 11:41:33,,iPhone,MOBILE_TABLET,Apple iOS,1.3,6,15-05-2025 12:09,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:84:F8:27,0.0945476310842361,0.0094547631084236,False,True,Performance,
CC-15-31-60-4F-91,192.168.171.2,2405:200:902:600:4d37:c859:442d:8584,BLR-WIFILAB,ban,,HFCL-cb:00:33,,192.168.171.7,2405:200:902:600:206:aeff:fecb:33,00:06:ae:cb:00:33,,wifilab,-37,0.03,0.03,2.4GHz,8,802.11axg,00:09:04,15-05-2025 16:05:24,,mi,Laptop_PC,Windows 10,6.3,58,15-05-2025 16:14,ban,BLR-WIFILAB,BLR-WIFILAB,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:CB:00:16,0.0943066887687059,0.0094306688768705,False,True,Performance,
12-18-95-A6-D3-FD,172.24.19.241,,5G_R&D,BLR,,Zone_B1,,172.24.23.138,fe80::206:aeff:fe60:f57,00:06:ae:60:0f:57,,5G_R&D,-89,0.0,0.0,5GHz,124,802.11axa,00:06:27,15-05-2025 11:43:20,,iPhone,MOBILE_TABLET,Apple iOS,1.3,5,15-05-2025 11:49,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:0F:4A,0.0940906984134791,0.0094090698413479,False,True,Performance,
0E-02-3E-20-8B-3F,192.168.70.206,,Guest_BLR | TEST-A | TEST-A,D32,,Wallplate,,192.168.70.92,fe80::206:aeff:fec4:5766,00:06:ae:c4:57:66,,Guest_Network,-85,0.06,0.18,5GHz,36,802.11axa,00:00:39,15-05-2025 10:13:29,,subodh-s-A55,MOBILE_TABLET,Generic Android,1.3,10,15-05-2025 10:14,6361,Guest_BLR | TEST-A, TEST-A, TEST-A ,Guest_BLR ,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:C4:57:56;00:06:AE:C4:57:57,0.0940695531450742,0.0094069553145074,False,True,Performance,
7C-21-4A-FC-DC-85,172.24.17.138,,5G_R&D,BLR,,Zone-D2,ZONE D2,172.24.22.103,fe80::206:aeff:fe60:57db,00:06:ae:60:57:db,,5G_R&D,-37,0.19,0.32,5GHz,124,802.11axa,00:09:16,15-05-2025 15:52:52,,shubham,Laptop_PC,Linux Ubuntu 20.04,1.3,58,15-05-2025 16:02,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:57:CE,0.0938656196411995,0.0093865619641199,False,True,Performance,
16-93-F9-13-20-63,172.24.20.76,fd39:b63d:3701::49f4:da44:6585:ee40,5G_R&D,BLR,,Zone_B1,,172.24.23.138,fd09:712b:32a2:0:206:aeff:fe60:f57,00:06:ae:60:0f:57,,5G_R&D,-88,0.01,0.08,5GHz,149,802.11axa,00:02:07,14-05-2025 17:12:03,,OnePlus-13R,MOBILE_TABLET,Generic Android,1.3,6,14-05-2025 17:14,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:0F:4A,0.0936743575575701,0.009367435755757,False,True,Performance,
CC-15-31-87-E4-3E,172.24.16.103,,5G_R&D,BLR,,ion12xi_h2,,172.24.21.149,fe80::206:aeff:fe84:f833,00:06:ae:84:f8:33,,5G_R&D,-84,0.0,0.0,5GHz,112,802.11axa,13:08:07,14-05-2025 07:16:14,,PIN-BC9LJG3,Laptop_PC,Windows 10,1.3,10,14-05-2025 20:24,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:84:F8:27,0.0927897180223813,0.0092789718022381,False,True,Performance,
7C-21-4A-FB-2F-D9,192.168.171.19,2405:200:902:600:bce9:1608:6c90:33ea,BLR-WIFILAB,ban,,HFCL-cb:00:33,,192.168.171.7,2405:200:902:600:206:aeff:fecb:33,00:06:ae:cb:00:33,,wifilab,-36,1.09,1.64,2.4GHz,8,802.11axg,00:12:41,15-05-2025 15:41:48,,anusha,Laptop_PC,Linux Ubuntu 20.04,6.3,59,15-05-2025 15:54,ban,BLR-WIFILAB,BLR-WIFILAB,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:CB:00:16,0.0923742318169391,0.0092374231816939,False,True,Performance,
8A-9F-67-72-E5-3F,172.24.18.182,,5G_R&D,BLR,,ion12xi_h2,,172.24.21.149,fe80::206:aeff:fe84:f833,00:06:ae:84:f8:33,,5G_R&D,-89,0.0,0.0,5GHz,112,802.11axa,00:11:21,15-05-2025 14:37:50,15-05-2025 14:49:11,OnePlus-Nord-CE-2,MOBILE_TABLET,Generic Android,1.3,6,15-05-2025 14:49,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:84:F8:27,0.092179355401091,0.0092179355401091,False,True,Performance,
8E-A5-D3-AF-D5-B2,172.24.23.83,,5G_R&D,BLR,,ion12xi_h2,,172.24.21.149,fe80::206:aeff:fe84:f833,00:06:ae:84:f8:33,,5G_R&D,-89,0.0,0.0,5GHz,112,802.11axa,00:17:32,15-05-2025 13:11:14,15-05-2025 13:28:46,motorola-edge-50-pro,MOBILE_TABLET,Generic Android,1.3,6,15-05-2025 13:29,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:84:F8:27,0.0921217752381485,0.0092121775238148,False,True,Performance,
C4-75-AB-BC-9B-57,172.24.19.228,,5G_R&D,BLR,,Zone-D2,ZONE D2,172.24.22.103,fe80::206:aeff:fe60:57db,00:06:ae:60:57:db,,5G_R&D,-36,2.32,98.39,5GHz,124,802.11axa,00:13:16,15-05-2025 12:13:52,,vidhyadhar,Laptop_PC,Linux Ubuntu 20.04,1.3,59,15-05-2025 12:27,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:57:CE,0.091934469721151,0.0091934469721151,False,True,Performance,
8A-9F-67-72-E5-3F,172.24.18.182,,5G_R&D,BLR,,Zone_B1,,172.24.23.138,fe80::206:aeff:fe60:f57,00:06:ae:60:0f:57,,5G_R&D,-86,0.11,0.23,5GHz,124,802.11axa,00:00:55,15-05-2025 14:13:56,,OnePlus-Nord-CE-2,MOBILE_TABLET,Generic Android,1.3,8,15-05-2025 14:14,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:0F:4A,0.0916849584756992,0.0091684958475699,False,True,Performance,
CC-15-31-60-4F-91,192.168.171.2,2405:200:902:600:4d37:c859:442d:8584,BLR-WIFILAB,ban,,HFCL-cb:00:33,,192.168.171.7,2405:200:902:600:206:aeff:fecb:33,00:06:ae:cb:00:33,,wifilab,-38,0.05,0.08,2.4GHz,8,802.11axg,00:04:04,15-05-2025 16:05:24,,mi,Laptop_PC,Windows 10,6.3,57,15-05-2025 16:09,ban,BLR-WIFILAB,BLR-WIFILAB,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:CB:00:16,0.0916522299908413,0.0091652229990841,False,True,Performance,
F2-26-74-BC-56-15,172.24.23.67,fd8a:eccb:63be::51fc:76da:c74f:1c20,5G_R&D,BLR,,Zone_B1,,172.24.23.138,fd09:712b:32a2:0:206:aeff:fe60:f57,00:06:ae:60:0f:57,,5G_R&D,-82,0.0,0.0,5GHz,149,802.11axa,00:00:25,14-05-2025 19:03:47,,vivo-1951,MOBILE_TABLET,Generic Android,1.3,12,14-05-2025 19:04,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:0F:4A,0.0911960314245787,0.0091196031424578,False,True,Performance,
4A-F4-35-95-06-B8,172.24.22.21,,5G_R&D,BLR,,Zone_B1,,172.24.23.138,fe80::206:aeff:fe60:f57,00:06:ae:60:0f:57,,5G_R&D,-88,0.0,0.0,5GHz,124,802.11axa,00:02:21,15-05-2025 10:17:26,,Redmi-Note-12-5G,MOBILE_TABLET,Generic Android,1.3,6,15-05-2025 10:19,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:0F:4A,0.0909439354774221,0.0090943935477422,False,True,Performance,
C4-75-AB-BC-00-7F,172.24.22.230,,5G_R&D,BLR,,ion12xi_h2,,172.24.21.149,fe80::206:aeff:fe84:f833,00:06:ae:84:f8:33,,5G_R&D,-88,0.0,0.0,5GHz,112,802.11axa,00:01:42,15-05-2025 11:52:33,15-05-2025 11:54:15,BLR5GLAPSAKTHI,Laptop_PC,Windows 10,1.3,7,15-05-2025 11:54,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:84:F8:27,0.0906277484509984,0.0090627748450998,False,True,Performance,
7C-21-4A-FB-2F-D9,192.168.171.19,2405:200:902:600:bce9:1608:6c90:33ea,BLR-WIFILAB,ban,,HFCL-cb:00:33,,192.168.171.7,2405:200:902:600:206:aeff:fecb:33,00:06:ae:cb:00:33,,wifilab,-36,1.04,0.67,2.4GHz,8,802.11axg,00:20:45,15-05-2025 10:12:22,,anusha,Laptop_PC,Linux Ubuntu 20.04,6.3,59,15-05-2025 12:28,ban,BLR-WIFILAB,BLR-WIFILAB,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:CB:00:16,0.0902693261077162,0.0090269326107716,False,True,Performance,
7E-DF-09-FD-A5-74,192.168.171.126,2405:200:902:600:6182:b3a5:12ab:36aa,Guest_BLR | TEST-A | TEST-A,D32,,PALC,,192.168.171.108,2405:200:902:600:206:aeff:fe6d:7b0d,00:06:ae:6d:7b:0d,,Guest_Network,-89,0.79,1.98,5GHz,36,802.11axa,00:20:11,15-05-2025 09:30:10,,Galaxy-S23,MOBILE_TABLET,Generic Android,1.3,7,15-05-2025 09:50,6361,Guest_BLR | TEST-A, TEST-A, TEST-A ,Guest_BLR ,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:6D:7B:00;00:06:AE:6D:7B:01,0.0902594519180742,0.0090259451918074,False,True,Performance,
42-4C-AE-61-FB-F3,172.24.22.48,,5G_R&D,BLR,,Zone_B1,,172.24.23.138,fe80::206:aeff:fe60:f57,00:06:ae:60:0f:57,,5G_R&D,-88,0.01,0.09,5GHz,124,802.11axa,00:02:31,15-05-2025 14:32:17,,OPPO-A3x-5G,MOBILE_TABLET,Generic Android,1.3,6,15-05-2025 14:34,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:0F:4A,0.0900666428511891,0.0090066642851189,False,True,Performance,
92-6E-0D-29-3F-E6,192.168.171.134,2405:200:902:600:c526:a259:b084:b276,Guest_BLR | TEST-A | TEST-A,D32,,PALC,,192.168.171.108,2405:200:902:600:206:aeff:fe6d:7b0d,00:06:ae:6d:7b:0d,,Guest_Network,-86,0.0,0.0,5GHz,36,802.11axa,03:07:33,14-05-2025 16:12:40,14-05-2025 19:20:13,MacBookPro,Laptop_PC,Mac OS X,1.3,9,14-05-2025 19:20,6361,Guest_BLR | TEST-A, TEST-A, TEST-A ,Guest_BLR ,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:6D:7B:00;00:06:AE:6D:7B:01,0.0897807500991211,0.0089780750099121,False,True,Performance,
8A-9F-67-72-E5-3F,172.24.18.182,,5G_R&D,BLR,,ion12xi_h2,,172.24.21.149,fe80::206:aeff:fe84:f833,00:06:ae:84:f8:33,,5G_R&D,-35,0.0,0.0,5GHz,112,802.11axa,02:08:54,15-05-2025 10:35:27,,OnePlus-Nord-CE-2,MOBILE_TABLET,Generic Android,1.3,59,15-05-2025 12:44,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,00:06:AE:84:F8:27,0.0896846845799891,0.0089684684579989,False,True,Performance,
F6-31-54-BF-90-49,192.168.70.199,,Guest_BLR | TEST-A | TEST-A,D32,,Wallplate,,192.168.70.92,fe80::206:aeff:fec4:5766,00:06:ae:c4:57:66,,Guest_Network,-86,0.03,0.05,5GHz,36,802.11axa,00:00:52,14-05-2025 21:48:15,,V2427,MOBILE_TABLET,Generic Android,1.3,9,14-05-2025 21:49,6361,Guest_BLR | TEST-A, TEST-A, TEST-A ,Guest_BLR ,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:C4:57:56;00:06:AE:C4:57:57,0.0890536358709362,0.0089053635870936,False,True,Performance,
70-32-17-0D-66-41,192.168.70.201,2405:200:902:600:f2c:b44f:ea33:3e0,Guest_BLR | TEST-A | TEST-A,D32,,Wallplate,,192.168.70.92,fe80::206:aeff:fec4:5766,00:06:ae:c4:57:66,,Guest_Network,-78,0.0,0.0,5GHz,36,802.11axa,00:00:05,15-05-2025 13:29:03,,darshan,Laptop_PC,Linux Ubuntu 20.04,1.3,17,15-05-2025 13:29,6361,Guest_BLR | TEST-A, TEST-A, TEST-A ,Guest_BLR ,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:C4:57:56;00:06:AE:C4:57:57,0.0886687396373328,0.0088668739637332,False,True,Performance,
7C-21-4A-FB-2F-D9,192.168.171.19,2405:200:902:600:bce9:1608:6c90:33ea,BLR-WIFILAB,ban,,HFCL-cb:00:33,,192.168.171.7,2405:200:902:600:206:aeff:fecb:33,00:06:ae:cb:00:33,,wifilab,-36,1.62,8.41,2.4GHz,8,802.11axg,00:25:45,15-05-2025 10:12:22,,anusha,Laptop_PC,Linux Ubuntu 20.04,6.3,59,15-05-2025 12:33,ban,BLR-WIFILAB,BLR-WIFILAB,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:CB:00:16,0.0886084498194259,0.0088608449819425,False,True,Performance,
7C-21-4A-FC-DC-85,172.24.17.138,,5G_R&D,BLR,,Zone-D2,ZONE D2,172.24.22.103,fe80::206:aeff:fe60:57db,00:06:ae:60:57:db,,5G_R&D,-36,0.09,0.23,5GHz,124,802.11axa,00:26:19,15-05-2025 11:20:49,,shubham,Laptop_PC,Linux Ubuntu 20.04,1.3,59,15-05-2025 11:47,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:57:CE,0.0880761810371568,0.0088076181037156,False,True,Performance,
CC-15-31-87-E4-3E,172.24.16.103,,5G_R&D,BLR,,ion12xi_h2,,172.24.21.149,fe80::206:aeff:fe84:f833,00:06:ae:84:f8:33,,5G_R&D,-84,0.0,0.0,5GHz,112,802.11axa,10:48:07,14-05-2025 07:16:14,,PIN-BC9LJG3,Laptop_PC,Windows 10,1.3,10,14-05-2025 18:04,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:84:F8:27,0.0878749708837467,0.0087874970883746,False,True,Performance,
52-28-6A-12-FB-AD,172.24.19.104,,5G_R&D,BLR,,ion12xi_h2,,172.24.21.149,fe80::206:aeff:fe84:f833,00:06:ae:84:f8:33,,5G_R&D,-88,0.0,0.0,5GHz,112,802.11axa,00:02:45,15-05-2025 15:01:37,,POCO-X7-Pro,MOBILE_TABLET,Generic Android,1.3,6,15-05-2025 15:04,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:84:F8:27,0.0877880009749151,0.0087788000974915,False,True,Performance,
7C-21-4A-FB-2F-D9,192.168.171.19,2405:200:902:600:bce9:1608:6c90:33ea,BLR-WIFILAB,ban,,HFCL-cb:00:33,,192.168.171.7,2405:200:902:600:206:aeff:fecb:33,00:06:ae:cb:00:33,,wifilab,-36,2.33,12.22,2.4GHz,8,802.11axg,00:30:45,15-05-2025 10:12:22,,anusha,Laptop_PC,Linux Ubuntu 20.04,6.3,59,15-05-2025 12:38,ban,BLR-WIFILAB,BLR-WIFILAB,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:CB:00:16,0.0876405744745438,0.0087640574474543,False,True,Performance,
7C-70-DB-2D-91-D2,172.24.16.183,,5G_R&D,BLR,,ion12xi_h2,,172.24.21.149,fe80::206:aeff:fe84:f833,00:06:ae:84:f8:33,,5G_R&D,-84,0.0,0.0,5GHz,112,802.11axa,10:03:48,14-05-2025 19:05:33,,tset,Laptop_PC,Linux Ubuntu 20.04,1.3,10,15-05-2025 05:09,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,00:06:AE:84:F8:27,0.087438251896755,0.0087438251896755,False,True,Performance,
CC-15-31-87-E4-3E,172.24.16.103,,5G_R&D,BLR,,ion12xi_h2,,172.24.21.149,fe80::206:aeff:fe84:f833,00:06:ae:84:f8:33,,5G_R&D,-84,0.0,0.0,5GHz,112,802.11axa,10:08:07,14-05-2025 07:16:14,,PIN-BC9LJG3,Laptop_PC,Windows 10,1.3,10,14-05-2025 17:24,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:84:F8:27,0.087438251896755,0.0087438251896755,False,True,Performance,
7C-21-4A-FC-5E-59,172.24.16.212,,5G_R&D,BLR,,Zone-D2,ZONE D2,172.24.22.103,,00:06:ae:60:57:db,,5G_R&D,-34,0.17,9.15,5GHz,124,802.11axa,08:13:30,14-05-2025 09:06:56,,shubham,Laptop_PC,Linux Ubuntu 20.04,1.3,61,14-05-2025 17:20,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:57:CE,0.0873056150062461,0.0087305615006246,False,True,Performance,
A8-BA-69-B2-B2-2F,172.24.20.73,,5G_R&D,BLR,,Zone-A,Zone A,172.24.22.36,,00:06:ae:60:7b:b7,,5G_R&D,-86,0.0,0.0,5GHz,124,802.11axa,00:00:58,14-05-2025 19:16:07,,UNKNOWN,MOBILE_TABLET,Generic Android,1.3,9,14-05-2025 19:17,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:7B:AA,0.0872148292872018,0.0087214829287201,False,True,Performance,
7E-DF-09-FD-A5-74,192.168.171.126,2405:200:902:600:6182:b3a5:12ab:36aa,Guest_BLR | TEST-A | TEST-A,D32,,PALC,,192.168.171.108,2405:200:902:600:206:aeff:fe6d:7b0d,00:06:ae:6d:7b:0d,,Guest_Network,-88,0.11,0.25,5GHz,36,802.11axa,00:25:11,15-05-2025 09:30:10,,Galaxy-S23,MOBILE_TABLET,Generic Android,1.3,8,15-05-2025 09:55,6361,Guest_BLR | TEST-A, TEST-A, TEST-A ,Guest_BLR ,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:6D:7B:00;00:06:AE:6D:7B:01,0.0867156360439153,0.0086715636043915,False,True,Performance,
86-A7-7D-E8-6D-B5,172.24.19.37,,5G_R&D,BLR,,Zone-D2,ZONE D2,172.24.22.103,fe80::206:aeff:fe60:57db,00:06:ae:60:57:db,,5G_R&D,-85,0.25,0.51,5GHz,124,802.11axa,00:00:54,15-05-2025 10:15:10,,UNKNOWN,MOBILE_TABLET,Generic Android,1.3,10,15-05-2025 10:16,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:57:CE,0.0864057845359701,0.008640578453597,False,True,Performance,
12-18-95-A6-D3-FD,172.24.19.241,,5G_R&D,BLR,,Zone_B1,,172.24.23.138,fe80::206:aeff:fe60:f57,00:06:ae:60:0f:57,,5G_R&D,-87,0.0,0.0,5GHz,124,802.11axa,00:01:14,15-05-2025 11:58:33,,iPhone,MOBILE_TABLET,Apple iOS,1.3,7,15-05-2025 11:59,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:0F:4A,0.0862521979137247,0.0086252197913724,False,True,Performance,
CC-15-31-60-4F-91,192.168.171.2,2405:200:902:600:285e:3a11:9606:91ca,BLR-WIFILAB,ban,,HFCL-cb:00:33,,192.168.171.7,2405:200:902:600:206:aeff:fecb:33,00:06:ae:cb:00:33,,wifilab,-44,0.02,0.01,5GHz,36,802.11axa,00:00:11,14-05-2025 18:38:16,,mi,Laptop_PC,Windows 10,1.3,52,14-05-2025 18:38,ban,BLR-WIFILAB,BLR-WIFILAB,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:CB:00:26,0.0862327904201863,0.0086232790420186,False,True,Performance,
