client_mac,ap_mac,ap_name,created_at,rx_bytes,tx_bytes,rx_packets,tx_packets,rssi,snr,data_rate_from,data_rate_to
AC-74-B1-DC-4A-6F,00:06:ae:60:57:db,Zone-D2,2025-08-07 08:38:07+00,595954.0,1887863.0,2942.0,2680.0,-65,30,2.54,9.97
CC-15-31-60-4F-91,00:06:ae:cb:00:33,HFCL-cb:00:33,2025-08-06 02:27:26+00,162915.0,167549.0,1824.0,872.0,-30,65,0.54,0.99
7C-21-4A-FB-2F-D9,00:06:ae:cb:00:33,HFCL-cb:00:33,2025-08-06 02:27:26+00,35997.0,34414.0,266.0,173.0,-72,23,17.58,33.61
70-32-17-D0-0E-4E,00:06:ae:60:57:db,Zone-D2,2025-08-06 02:27:23+00,51613.0,104240.0,327.0,198.0,-68,27,0.33,1.62
A0-29-42-1B-7E-70,00:06:ae:60:57:db,Zone-D2,2025-08-06 02:27:23+00,7670.0,6530.0,117.0,92.0,-53,42,0.08,0.08
9E-43-58-4A-DB-C7,00:06:ae:60:57:db,Zone-D2,2025-08-06 02:27:23+00,4859.0,5249.0,56.0,56.0,-59,36,0.1,0.1
72-A5-36-37-D7-79,00:06:ae:60:0f:57,Zone_B1,2025-08-06 02:27:24+00,0.0,0.0,0.0,0.0,-75,22,0.0,0.0
AC-74-B1-92-8E-ED,00:06:ae:60:65:89,Zone-D1,2025-08-06 02:29:33+00,903666.0,538484.0,4516.0,3010.0,-50,45,4.37,2.67
0A-FD-45-6D-FD-F3,00:06:ae:60:57:db,Zone-D2,2025-08-05 12:07:35+00,293172.0,439875.0,1011.0,849.0,-69,26,5.02,9.34
90-65-84-4B-88-22,00:06:ae:60:57:db,Zone-D2,2025-08-05 12:07:35+00,474260.0,494180.0,1782.0,1745.0,-42,53,1.97,2.11
C4-75-AB-8C-95-F1,00:06:ae:60:57:db,Zone-D2,2025-08-05 12:07:35+00,837406.0,3277775.0,4241.0,5919.0,-63,32,2.79,11.08
BC-03-58-DE-27-6D,00:06:ae:60:57:db,Zone-D2,2025-08-05 12:07:35+00,763361.0,15280530.0,6831.0,11802.0,-53,42,3.86,80.23
AC-74-B1-DC-4A-38,00:06:ae:60:57:db,Zone-D2,2025-08-05 12:07:35+00,282111.0,534352.0,1717.0,1139.0,-63,32,1.1,2.33
C4-75-AB-B5-94-E7,00:06:ae:60:57:db,Zone-D2,2025-08-05 12:07:35+00,1722642.0,1892128.0,8382.0,7074.0,-56,39,5.72,6.39
50-84-92-7F-EE-46,00:06:ae:60:57:db,Zone-D2,2025-08-05 12:07:35+00,994093.0,2326738.0,2941.0,4204.0,-51,44,3.81,9.02
56-84-D5-AA-CE-C6,00:06:ae:60:57:db,Zone-D2,2025-08-05 12:07:35+00,675037.0,674317.0,2020.0,1979.0,-58,37,3.09,3.12
04-56-E5-32-04-74,00:06:ae:60:57:db,Zone-D2,2025-08-05 12:07:35+00,694899.0,8956944.0,4632.0,8841.0,-50,45,2.28,29.35
70-32-17-CA-84-B5,00:06:ae:60:57:db,Zone-D2,2025-08-05 12:07:35+00,15026519.0,2416400759.0,175383.0,1723586.0,-62,33,56.01,9076.02
C4-75-AB-BC-9B-57,00:06:ae:60:57:db,Zone-D2,2025-08-05 12:07:35+00,443206.0,352615.0,1393.0,1411.0,-49,46,1.82,1.44
A0-D3-65-1C-76-86,00:06:ae:60:57:db,Zone-D2,2025-08-05 12:07:35+00,1284088.0,2709992.0,4032.0,4049.0,-52,43,10.81,37.81
3A-C4-E2-3A-65-BC,00:06:ae:60:57:db,Zone-D2,2025-08-05 12:07:35+00,97460.0,108630.0,401.0,325.0,-59,36,1.83,1.89
70-32-17-CA-7D-D5,00:06:ae:60:57:db,Zone-D2,2025-08-05 12:07:35+00,2252.0,1620.0,40.0,27.0,-63,32,0.06,0.06
70-32-17-CA-84-D8,00:06:ae:60:57:db,Zone-D2,2025-08-05 12:07:35+00,472116.0,1145901.0,1276.0,1618.0,-27,68,2.53,7.77
2C-7B-A0-C9-46-54,00:06:ae:60:57:db,Zone-D2,2025-08-05 12:07:35+00,930369.0,1646125.0,2301.0,2232.0,-59,36,4.19,7.41
4C-5F-70-B1-CF-DD,00:06:ae:60:57:db,Zone-D2,2025-08-05 12:07:35+00,2097104.0,3839272.0,9100.0,6730.0,-60,35,8.5,15.3
50-84-92-80-AF-4D,00:06:ae:60:57:db,Zone-D2,2025-08-05 12:07:35+00,9496570.0,3185952.0,9573.0,8108.0,-68,27,32.43,10.84
C4-75-AB-BA-AD-65,00:06:ae:60:57:db,Zone-D2,2025-08-05 12:07:35+00,17243.0,11844.0,295.0,76.0,-59,36,0.1,0.27
0E-07-85-FA-61-18,00:06:ae:60:57:db,Zone-D2,2025-08-05 12:07:35+00,64171.0,127937.0,401.0,407.0,-49,46,0.98,2.36
70-32-17-CA-7D-D5,00:06:ae:60:57:db,Zone-D2,2025-08-05 12:12:35+00,2714.0,2684.0,45.0,39.0,-64,31,0.06,0.07
70-32-17-CA-84-D8,00:06:ae:60:57:db,Zone-D2,2025-08-05 12:12:35+00,598982.0,1217761.0,1545.0,1870.0,-28,67,2.95,7.39
2C-7B-A0-C9-46-54,00:06:ae:60:57:db,Zone-D2,2025-08-05 12:12:35+00,508021.0,1163506.0,1516.0,1585.0,-60,35,2.57,5.92
4C-5F-70-B1-CF-DD,00:06:ae:60:57:db,Zone-D2,2025-08-05 12:12:35+00,16035575.0,6002699.0,32035.0,12973.0,-60,35,52.2,19.61
50-84-92-80-AF-4D,00:06:ae:60:57:db,Zone-D2,2025-08-05 12:12:35+00,4612248.0,1064436.0,5094.0,4151.0,-68,27,16.56,3.88
C4-75-AB-BA-AD-65,00:06:ae:60:57:db,Zone-D2,2025-08-05 12:12:35+00,17705.0,26498.0,253.0,87.0,-59,36,0.11,0.63
0E-07-85-FA-61-18,00:06:ae:60:57:db,Zone-D2,2025-08-05 12:12:35+00,84108.0,119217.0,455.0,400.0,-52,43,1.28,2.38
60-E3-2B-BC-C4-5B,00:06:ae:60:57:db,Zone-D2,2025-08-05 12:12:35+00,54902.0,107761.0,289.0,268.0,-60,35,0.55,1.1
C4-75-AB-BA-37-F9,00:06:ae:60:57:db,Zone-D2,2025-08-05 12:12:35+00,1071966.0,3523357.0,3864.0,5723.0,-51,44,4.38,14.52
86-96-F1-82-5D-A0,00:06:ae:60:57:db,Zone-D2,2025-08-05 12:12:35+00,30870.0,17937.0,203.0,133.0,-35,60,0.35,0.29
02-8E-6A-48-10-04,00:06:ae:60:57:db,Zone-D2,2025-08-05 12:12:35+00,142994.0,125881.0,582.0,524.0,-56,39,1.11,1.02
12-18-95-A6-D3-FD,00:06:ae:60:57:db,Zone-D2,2025-08-05 12:12:35+00,15579.0,23593.0,169.0,143.0,-64,31,0.25,0.45
9A-C2-E1-01-9C-07,00:06:ae:60:57:db,Zone-D2,2025-08-05 12:12:35+00,789439.0,21727712.0,4910.0,16583.0,-66,29,5.63,167.07
E6-24-83-E4-E1-6F,00:06:ae:60:57:db,Zone-D2,2025-08-05 12:12:35+00,155523.0,166383.0,840.0,669.0,-59,36,0.91,0.97
8E-A5-D3-AF-D5-B2,00:06:ae:60:57:db,Zone-D2,2025-08-05 12:12:35+00,3395.0,2978.0,58.0,40.0,-68,27,0.06,0.08
9A-B4-7D-BC-96-1F,00:06:ae:60:57:db,Zone-D2,2025-08-05 12:12:35+00,275067.0,335801.0,742.0,675.0,-61,34,5.84,7.29
90-4C-C5-F3-18-0C,00:06:ae:60:57:db,Zone-D2,2025-08-05 12:12:35+00,83409.0,104291.0,440.0,383.0,-56,39,0.97,1.48
8C-E9-EE-44-14-07,00:06:ae:60:57:db,Zone-D2,2025-08-05 12:12:35+00,619392.0,574709.0,2146.0,2036.0,-59,36,2.05,1.91
50-84-92-94-E4-9F,00:06:ae:60:57:db,Zone-D2,2025-08-05 12:12:35+00,288346.0,289820.0,1160.0,1068.0,-59,36,1.29,1.32
04-56-E5-59-3D-78,00:06:ae:60:57:db,Zone-D2,2025-08-05 12:12:35+00,133958.0,137158.0,559.0,538.0,-62,33,0.75,0.77
1E-29-06-60-62-A0,00:06:ae:60:0f:57,Zone_B1,2025-08-05 12:17:27+00,11205956.0,9530780.0,10263.0,10486.0,-72,22,52.61,44.96
CC-15-31-60-4F-91,00:06:ae:cb:00:33,HFCL-cb:00:33,2025-08-05 12:52:26+00,104394.0,151565.0,1035.0,795.0,-40,56,0.38,1.01
AC-74-B1-92-8E-ED,00:06:ae:60:65:89,Zone-D1,2025-08-05 12:52:40+00,911128.0,540210.0,4559.0,3001.0,-49,46,4.63,2.81
7C-70-DB-2D-91-D2,00:06:ae:60:65:89,Zone-D1,2025-08-05 12:57:40+00,7718.0,7697.0,117.0,103.0,-66,29,0.08,0.08
BA-63-6A-17-44-22,00:06:ae:60:65:89,Zone-D1,2025-08-05 12:57:41+00,649598.0,31103967.0,2651.0,25257.0,-49,46,4.17,209.48
60-E3-2B-BD-85-AD,00:06:ae:60:65:89,Zone-D1,2025-08-05 12:57:41+00,8746.0,11664.0,125.0,165.0,-52,43,0.1,0.11
72-A5-36-37-D7-79,00:06:ae:60:7b:b7,Zone-A,2025-08-07 15:10:25+00,0.0,0.0,0.0,0.0,-76,19,0.0,0.0
5A-EF-13-DA-D1-B7,00:06:ae:60:7b:b7,Zone-A,2025-08-07 15:10:25+00,6330.0,87160.0,85.0,79.0,-72,23,0.52,8.51
04-56-E5-59-30-AD,00:06:ae:60:65:89,Zone-D1,2025-08-07 15:11:38+00,3807.0,4405.0,58.0,51.0,-60,35,0.07,0.09
DA-32-AB-F7-04-B8,00:06:ae:60:65:89,Zone-D1,2025-08-07 15:11:38+00,14407.0,24647.0,88.0,82.0,-57,38,0.33,0.59
60-E3-2B-BD-85-AD,00:06:ae:60:65:89,Zone-D1,2025-08-07 15:11:38+00,48097.0,71256.0,481.0,619.0,-48,47,0.35,0.53
CC-15-31-60-4F-91,00:06:ae:cb:00:33,HFCL-cb:00:33,2025-08-07 15:12:27+00,152058.0,154160.0,1645.0,839.0,-32,63,0.5,0.9
9E-43-58-4A-DB-C7,00:06:ae:60:57:db,Zone-D2,2025-08-07 15:13:02+00,3039.0,3318.0,48.0,46.0,-51,44,0.07,0.08
AC-74-B1-92-8E-ED,00:06:ae:60:57:db,Zone-D2,2025-08-07 15:13:02+00,887217.0,530860.0,4448.0,2955.0,-60,35,4.47,2.69
1E-98-6E-C8-6B-52,00:06:ae:cb:00:33,HFCL-cb:00:33,2025-08-07 05:01:35+00,0.0,0.0,0.0,0.0,-75,20,0.0,0.0
BC-03-58-DE-27-6D,00:06:ae:60:57:db,Zone-D2,2025-08-07 05:08:01+00,6427040.0,3337553.0,7410.0,4431.0,-56,39,21.28,11.52
50-84-92-94-E4-9F,00:06:ae:60:57:db,Zone-D2,2025-08-07 05:08:01+00,25294843.0,591128786.0,287198.0,397868.0,-55,40,82.34,1924.25
86-96-F1-82-5D-A0,00:06:ae:60:57:db,Zone-D2,2025-08-07 05:08:01+00,14610.0,9355.0,143.0,97.0,-39,56,0.23,0.17
CA-67-03-46-AC-E0,00:06:ae:60:57:db,Zone-D2,2025-08-07 05:08:01+00,679357.0,9429412.0,3542.0,8569.0,-49,46,4.31,62.22
70-32-17-CA-84-D8,00:06:ae:60:57:db,Zone-D2,2025-08-07 05:08:01+00,374797.0,1171098.0,997.0,1485.0,-55,40,2.82,9.94
90-65-84-4B-88-22,00:06:ae:60:57:db,Zone-D2,2025-08-07 05:08:01+00,2162937.0,471506.0,3234.0,2710.0,-50,45,8.91,2.03
0E-07-85-FA-61-18,00:06:ae:60:57:db,Zone-D2,2025-08-07 05:08:01+00,28624.0,58424.0,187.0,216.0,-51,44,0.82,1.39
60-E3-2B-BD-81-4D,00:06:ae:60:57:db,Zone-D2,2025-08-07 05:08:01+00,1422043.0,8911251.0,4253.0,20121.0,-66,29,4.63,29.2
C4-75-AB-8C-95-F1,00:06:ae:60:57:db,Zone-D2,2025-08-07 05:08:01+00,866743.0,3003177.0,4339.0,5653.0,-58,37,2.84,9.84
2E-B5-AE-2F-24-FE,00:06:ae:60:0f:57,Zone_B1,2025-08-07 05:12:59+00,785474.0,655780.0,4357.0,3772.0,-66,28,2.57,2.14
CA-67-03-46-AC-E0,00:06:ae:60:57:db,Zone-D2,2025-08-07 05:38:04+00,57713.0,98558.0,427.0,298.0,-52,43,0.36,0.71
60-E3-2B-BD-85-8F,00:06:ae:60:57:db,Zone-D2,2025-08-07 05:38:04+00,1200511.0,3619451.0,4800.0,4996.0,-66,29,6.37,19.11
AC-74-B1-DC-4A-6F,00:06:ae:60:57:db,Zone-D2,2025-08-07 05:53:06+00,673724.0,1554948.0,2374.0,2360.0,-66,29,3.46,8.3
50-84-92-7F-EE-46,00:06:ae:60:57:db,Zone-D2,2025-08-07 05:53:06+00,399448.0,2091778.0,1766.0,2548.0,-49,46,1.84,9.68
A8-59-5F-D0-4F-B2,00:06:ae:60:57:db,Zone-D2,2025-08-07 05:53:06+00,257532751.0,8477327.0,223006.0,100736.0,-75,20,838.32,27.6
70-32-17-CA-7D-D5,00:06:ae:60:57:db,Zone-D2,2025-08-07 05:53:06+00,6826815.0,11982543.0,10264.0,14030.0,-69,26,24.51,44.32
42-06-65-6F-E2-26,00:06:ae:60:57:db,Zone-D2,2025-08-07 05:53:06+00,825554.0,3363689.0,2312.0,3710.0,-59,36,5.34,30.42
4C-5F-70-B1-CF-DD,00:06:ae:60:57:db,Zone-D2,2025-08-07 05:58:07+00,2264292.0,5002230.0,6113.0,6972.0,-57,38,9.14,20.27
8E-A5-D3-AF-D5-B2,00:06:ae:60:57:db,Zone-D2,2025-08-07 05:58:07+00,17267.0,22936.0,117.0,102.0,-75,20,0.34,0.59
2A-9C-B0-A8-47-C4,00:06:ae:60:57:db,Zone-D2,2025-08-07 05:58:07+00,13537.0,33654.0,110.0,124.0,-62,33,0.36,0.78
3A-C4-E2-3A-65-BC,00:06:ae:60:57:db,Zone-D2,2025-08-07 05:58:07+00,7534.0,18625.0,86.0,83.0,-56,39,0.2,0.47
7A-B8-B6-7B-5D-34,00:06:ae:60:57:db,Zone-D2,2025-08-07 05:58:07+00,66838.0,67401.0,423.0,331.0,-69,26,0.59,0.58
AC-74-B1-DC-4A-6F,00:06:ae:60:57:db,Zone-D2,2025-08-07 05:58:07+00,604841.0,1181265.0,1950.0,1913.0,-71,24,3.25,6.67
50-84-92-7F-EE-46,00:06:ae:60:57:db,Zone-D2,2025-08-07 05:58:07+00,380033.0,1781582.0,2340.0,2841.0,-52,43,1.73,8.25
70-32-17-CA-7D-D5,00:06:ae:60:57:db,Zone-D2,2025-08-07 05:58:07+00,453587.0,278817.0,1243.0,1175.0,-67,28,2.21,1.43
CA-67-03-46-AC-E0,00:06:ae:60:57:db,Zone-D2,2025-08-07 05:58:07+00,64774.0,48029.0,294.0,226.0,-51,44,0.75,0.59
42-06-65-6F-E2-26,00:06:ae:60:57:db,Zone-D2,2025-08-07 05:58:07+00,3941185.0,14616104.0,9380.0,14933.0,-67,28,19.84,81.56
02-8E-6A-48-10-04,00:06:ae:60:57:db,Zone-D2,2025-08-07 05:58:07+00,129897.0,128747.0,648.0,548.0,-72,23,1.23,1.32
60-E3-2B-BC-C4-5B,00:06:ae:60:57:db,Zone-D2,2025-08-07 05:58:07+00,662594.0,1689574.0,1916.0,2350.0,-71,24,3.87,10.58
50-84-92-80-AF-4D,00:06:ae:60:57:db,Zone-D2,2025-08-07 05:58:07+00,3682205.0,13639577.0,8754.0,14859.0,-56,39,13.62,51.03
8C-E9-EE-44-14-07,00:06:ae:60:57:db,Zone-D2,2025-08-07 05:58:07+00,9466203.0,3906774.0,34270.0,30181.0,-60,35,30.81,12.72
0A-FD-45-6D-FD-F3,00:06:ae:60:57:db,Zone-D2,2025-08-07 05:58:07+00,2404.0,2792.0,50.0,36.0,-67,28,0.05,0.08
AE-85-14-FF-9D-D7,00:06:ae:60:57:db,Zone-D2,2025-08-07 05:58:07+00,66542.0,70171.0,286.0,242.0,-70,25,0.81,1.25
E6-50-D1-08-78-8B,00:06:ae:60:57:db,Zone-D2,2025-08-07 05:58:07+00,1049466.0,21964645.0,3618.0,18731.0,-50,45,10.57,243.75
9A-B4-7D-BC-96-1F,00:06:ae:60:57:db,Zone-D2,2025-08-07 05:58:08+00,117827.0,540290.0,693.0,674.0,-52,43,1.46,6.6
E6-24-83-E4-E1-6F,00:06:ae:60:57:db,Zone-D2,2025-08-07 05:58:08+00,433184.0,1396313.0,2091.0,1931.0,-55,40,2.42,7.7
A0-29-42-1B-7E-70,00:06:ae:60:57:db,Zone-D2,2025-08-07 05:58:08+00,3942512.0,43893221.0,33079.0,68706.0,-57,38,12.88,143.36
6A-76-D0-CA-34-70,00:06:ae:60:65:89,Zone-D1,2025-08-09 08:29:38+00,0.0,0.0,0.0,0.0,-83,12,0.0,0.0
7C-70-DB-2D-91-D2,00:06:ae:60:65:89,Zone-D1,2025-08-09 08:29:38+00,57731.0,264116.0,269.0,387.0,-63,32,0.53,2.41
CC-15-31-87-E4-3E,00:06:ae:60:65:89,Zone-D1,2025-08-09 08:29:38+00,30829.0,64233.0,387.0,378.0,-56,39,0.13,0.26
C0-23-8D-6E-32-64,00:06:ae:60:7b:b7,Zone-A,2025-08-09 08:29:52+00,1260.0,3216.0,30.0,45.0,-55,40,0.04,0.07
C4-75-AB-BA-39-E3,00:06:ae:60:57:db,Zone-D2,2025-08-09 08:29:34+00,30084.0,37563.0,233.0,232.0,-64,31,0.25,0.32
AC-74-B1-92-8E-ED,00:06:ae:60:57:db,Zone-D2,2025-08-09 08:29:34+00,37714.0,27240.0,538.0,250.0,-65,30,0.13,0.16
9E-43-58-4A-DB-C7,00:06:ae:60:57:db,Zone-D2,2025-08-09 08:29:34+00,3720.0,3976.0,56.0,54.0,-55,40,0.08,0.08
86-A7-7D-E8-6D-B5,00:06:ae:60:57:db,Zone-D2,2025-08-09 08:29:34+00,89329.0,92997.0,660.0,488.0,-60,35,0.44,0.47
DA-82-49-46-AE-F6,00:06:ae:60:57:db,Zone-D2,2025-08-09 08:29:34+00,2097170.0,129377748.0,13645.0,101786.0,-75,20,11.7,804.75
CC-15-31-60-4F-91,00:06:ae:cb:00:33,HFCL-cb:00:33,2025-08-09 08:30:48+00,163698.0,160935.0,1779.0,846.0,-41,55,0.55,0.9
3A-C7-B4-2A-75-42,00:06:ae:60:0f:57,Zone_B1,2025-08-09 08:32:11+00,0.0,0.0,0.0,0.0,-79,15,0.0,0.0
6A-76-D0-CA-34-70,00:06:ae:60:0f:57,Zone_B1,2025-08-09 08:32:11+00,0.0,0.0,0.0,0.0,-87,7,0.0,0.0
C0-23-8D-6E-32-64,00:06:ae:60:7b:b7,Zone-A,2025-08-09 08:34:52+00,1302.0,3748.0,31.0,51.0,-54,41,0.04,0.08
C4-75-AB-BA-39-E3,00:06:ae:60:57:db,Zone-D2,2025-08-09 08:34:33+00,14791.0,13786.0,186.0,165.0,-65,30,0.13,0.13
AC-74-B1-92-8E-ED,00:06:ae:60:57:db,Zone-D2,2025-08-09 08:34:33+00,42365.0,27795.0,557.0,266.0,-65,30,0.15,0.16
9E-43-58-4A-DB-C7,00:06:ae:60:57:db,Zone-D2,2025-08-09 08:34:33+00,2732.0,3132.0,44.0,43.0,-55,40,0.07,0.08
86-A7-7D-E8-6D-B5,00:06:ae:60:57:db,Zone-D2,2025-08-09 08:34:33+00,109185.0,89162.0,668.0,476.0,-57,38,0.57,0.49
DA-82-49-46-AE-F6,00:06:ae:60:57:db,Zone-D2,2025-08-09 08:34:33+00,109515.0,2019755.0,630.0,1707.0,-89,6,1.43,32.33
90-09-DF-96-6C-CF,00:06:ae:60:65:89,Zone-D1,2025-08-09 08:34:36+00,47692.0,54841.0,520.0,523.0,-68,27,0.36,0.48
6A-76-D0-CA-34-70,00:06:ae:60:65:89,Zone-D1,2025-08-09 08:34:36+00,0.0,0.0,0.0,0.0,-83,12,0.0,0.0
CC-15-31-87-E4-3E,00:06:ae:60:65:89,Zone-D1,2025-08-09 22:09:38+00,30470.0,63563.0,382.0,370.0,-57,38,0.13,0.27
7C-70-DB-2D-91-D2,00:06:ae:60:65:89,Zone-D1,2025-08-09 22:09:38+00,20306.0,23692.0,161.0,157.0,-66,29,0.21,0.25
C4-75-AB-BA-39-E3,00:06:ae:60:57:db,Zone-D2,2025-08-09 22:09:34+00,26851.0,20638.0,214.0,194.0,-66,29,0.22,0.18
C0-23-8D-6E-32-64,00:06:ae:60:7b:b7,Zone-A,2025-08-09 22:09:52+00,1386.0,4518.0,33.0,60.0,-55,40,0.04,0.08
CC-15-31-60-4F-91,00:06:ae:cb:00:33,HFCL-cb:00:33,2025-08-09 22:10:49+00,169030.0,156771.0,1837.0,836.0,-39,57,0.56,0.9
66-08-48-50-67-E8,00:06:ae:cb:00:33,HFCL-cb:00:33,2025-08-09 22:10:49+00,3377.0,963.0,17.0,10.0,-77,19,0.3,0.12
3A-C7-B4-2A-75-42,00:06:ae:60:0f:57,Zone_B1,2025-08-09 22:12:10+00,0.0,0.0,0.0,0.0,-79,15,0.0,0.0
6A-76-D0-CA-34-70,00:06:ae:60:0f:57,Zone_B1,2025-08-09 22:12:10+00,0.0,0.0,0.0,0.0,-87,7,0.0,0.0
C4-75-AB-BA-39-E3,00:06:ae:60:57:db,Zone-D2,2025-08-09 22:14:34+00,35130.0,241933.0,264.0,362.0,-66,29,0.27,2.0
90-09-DF-96-6C-CF,00:06:ae:60:65:89,Zone-D1,2025-08-09 22:14:38+00,34592.0,37778.0,424.0,491.0,-65,30,0.31,0.4
6A-76-D0-CA-34-70,00:06:ae:60:65:89,Zone-D1,2025-08-09 22:14:38+00,0.0,0.0,0.0,0.0,-83,12,0.0,0.0
AC-74-B1-92-8E-ED,00:06:ae:60:65:89,Zone-D1,2025-08-09 22:14:38+00,35616.0,23878.0,542.0,253.0,-50,45,0.12,0.16
CC-15-31-87-E4-3E,00:06:ae:60:65:89,Zone-D1,2025-08-09 22:14:38+00,31838.0,67051.0,398.0,389.0,-57,38,0.13,0.27
7C-70-DB-2D-91-D2,00:06:ae:60:65:89,Zone-D1,2025-08-09 22:14:38+00,25618.0,31918.0,177.0,171.0,-66,29,0.25,0.32
C0-23-8D-6E-32-64,00:06:ae:60:7b:b7,Zone-A,2025-08-09 22:14:48+00,1260.0,3216.0,30.0,45.0,-56,39,0.04,0.07
CC-15-31-60-4F-91,00:06:ae:cb:00:33,HFCL-cb:00:33,2025-08-09 22:15:49+00,224006.0,163790.0,2098.0,876.0,-40,56,0.76,0.95
66-08-48-50-67-E8,00:06:ae:cb:00:33,HFCL-cb:00:33,2025-08-09 22:15:49+00,3209.0,1286.0,22.0,16.0,-76,20,0.16,0.08
3A-C7-B4-2A-75-42,00:06:ae:60:0f:57,Zone_B1,2025-08-09 22:17:12+00,0.0,0.0,0.0,0.0,-79,15,0.0,0.0
6A-76-D0-CA-34-70,00:06:ae:60:0f:57,Zone_B1,2025-08-09 22:17:12+00,0.0,0.0,0.0,0.0,-87,7,0.0,0.0
9C-3E-53-80-AE-3F,00:06:ae:60:7b:b7,Zone-A,2025-08-06 10:00:29+00,7384441.0,2272287.0,8133.0,6091.0,-73,22,27.74,8.63
2A-D6-18-29-46-9E,00:06:ae:60:7b:b7,Zone-A,2025-08-06 10:00:29+00,476947.0,6026780.0,2360.0,6110.0,-62,33,2.41,35.24
16-09-44-6E-9F-B9,00:06:ae:60:7b:b7,Zone-A,2025-08-06 10:00:29+00,1265271.0,2117895.0,2987.0,3133.0,-59,36,9.09,16.41
C4-75-AB-B5-E1-81,00:06:ae:60:7b:b7,Zone-A,2025-08-06 10:00:29+00,858332.0,4290056.0,4288.0,5325.0,-65,30,2.98,15.12
90-E8-68-CA-7B-EB,00:06:ae:c4:57:66,Wallplate,2025-08-06 10:02:29+00,2427.0,461.0,35.0,4.0,-74,21,0.1,0.23
64-79-F0-D2-F5-19,00:06:ae:6d:7b:0d,PALC,2025-08-06 10:02:19+00,6233955.0,17937389.0,25294.0,33297.0,-53,43,20.29,58.39
CC-15-31-60-4F-91,00:06:ae:cb:00:33,HFCL-cb:00:33,2025-08-06 10:02:26+00,173428.0,162379.0,1951.0,927.0,-29,66,0.58,0.88
C4-75-AB-BA-39-E8,00:06:ae:cb:00:33,HFCL-cb:00:33,2025-08-06 10:02:26+00,1089939.0,15293574.0,5454.0,12605.0,-50,45,20.87,317.77
04-56-E5-32-04-74,00:06:ae:60:57:db,Zone-D2,2025-08-06 10:02:35+00,939481.0,7359750.0,4858.0,7877.0,-57,38,3.06,23.96
56-84-D5-AA-CE-C6,00:06:ae:60:57:db,Zone-D2,2025-08-06 10:02:35+00,715226.0,885241.0,2010.0,1619.0,-61,34,2.96,3.97
04-56-E5-59-3D-78,00:06:ae:60:57:db,Zone-D2,2025-08-06 10:02:35+00,2381262.0,3035536.0,10835.0,15920.0,-62,33,7.83,10.08
BC-03-58-DE-27-6D,00:06:ae:60:57:db,Zone-D2,2025-08-06 10:02:35+00,1964980.0,15994609.0,10396.0,16047.0,-63,32,7.44,61.5
CC-15-31-87-E4-3E,00:06:ae:60:57:db,Zone-D2,2025-08-06 10:02:35+00,29020.0,61523.0,367.0,347.0,-83,12,0.12,0.25
C4-75-AB-8C-95-F1,00:06:ae:60:57:db,Zone-D2,2025-08-06 10:02:35+00,1294728.0,81210052.0,12825.0,65568.0,-65,30,4.34,273.47
9C-3E-53-80-AE-3F,00:06:ae:60:7b:b7,Zone-A,2025-08-06 10:05:23+00,1435799.0,2335290.0,3561.0,4124.0,-73,22,5.1,8.45
2A-D6-18-29-46-9E,00:06:ae:60:7b:b7,Zone-A,2025-08-06 10:05:23+00,2273422.0,60385011.0,8427.0,51542.0,-53,42,9.02,240.69
16-09-44-6E-9F-B9,00:06:ae:60:7b:b7,Zone-A,2025-08-06 10:05:23+00,2644576.0,8727763.0,5728.0,8715.0,-59,36,16.04,56.45
C4-75-AB-B5-E1-81,00:06:ae:60:7b:b7,Zone-A,2025-08-06 10:05:23+00,473903.0,404766.0,1143.0,1108.0,-66,29,2.71,2.38
64-79-F0-D2-F5-19,00:06:ae:6d:7b:0d,PALC,2025-08-06 10:07:19+00,3486441.0,47985081.0,28549.0,62922.0,-56,40,11.35,156.2
F4-7B-09-29-22-37,00:06:ae:6d:7b:0d,PALC,2025-08-06 10:07:19+00,6618907.0,1663142.0,7270.0,6528.0,-60,36,22.14,5.54
90-E8-68-CA-7B-EB,00:06:ae:c4:57:66,Wallplate,2025-08-06 10:07:29+00,3469.0,2057.0,45.0,22.0,-70,25,0.1,0.1
9E-43-58-4A-DB-C7,00:06:ae:60:57:db,Zone-D2,2025-08-06 10:07:38+00,3215.0,3221.0,39.0,40.0,-58,37,0.08,0.09
2C-7B-A0-C9-46-54,00:06:ae:60:57:db,Zone-D2,2025-08-06 10:07:38+00,3877098.0,2387293.0,15935.0,13271.0,-57,38,13.24,8.15
3A-C4-E2-3A-65-BC,00:06:ae:60:57:db,Zone-D2,2025-08-06 10:07:38+00,1512.0,3104.0,36.0,46.0,-58,37,0.04,0.07
04-56-E5-32-04-74,00:06:ae:60:57:db,Zone-D2,2025-08-06 10:07:38+00,589964.0,7440302.0,4504.0,7742.0,-50,45,1.92,24.22
56-84-D5-AA-CE-C6,00:06:ae:60:57:db,Zone-D2,2025-08-06 10:07:38+00,724196.0,657493.0,1905.0,1453.0,-57,38,2.98,2.88
04-56-E5-59-3D-78,00:06:ae:60:57:db,Zone-D2,2025-08-06 10:07:38+00,3331761.0,7864482.0,5426.0,8108.0,-63,32,14.53,35.56
BC-03-58-DE-27-6D,00:06:ae:60:57:db,Zone-D2,2025-08-06 10:07:38+00,345468.0,1685611.0,1925.0,2206.0,-64,31,1.51,7.45
