Client Mac,Client IPv4,Client IPv6,Site Name,Site Location,Site Description,AP Name,AP Description,Device IPv4,Device IPv6,AP Mac,User Name,SSID,RSSI Strength,Data Uploaded (MB),Data Downloaded (MB),Interface,Channel,Radio ID,Uptime,Association Time,Disassociation Time,Host Name,Device Type,Device OS,Protocol,SNR,Created At,SAP ID,Group Name,apGroupName,subAPGroup1,subAPGroup2,subAPGroup3,subAPGroup4,waniaxRu26,waniaxRu52,waniaxRu106,waniaxRu242,waniaxRu484,waniaxRu996,waniaxTxmcs48,waniaxTxmcs24,waniaxTxmcs12,waniaxTxmcs6,waniaxTxmcs54,waniaxTxmcs36,waniaxTxmcs18,waniaxTxmcs9,waniaxRxmcs48,waniaxRxmcs24,waniaxRxmcs12,waniaxRxmcs6,waniaxRxmcs54,waniaxRxmcs36,waniaxRxmcs18,waniaxRxmcs9,hkRu26,hkRu52,hkRu106,hkRu242,hkRu484,hkRu996,hkTxmcs48,hkTxmcs24,hkTxmcs12,hkTxmcs6,hkTxmcs54,hkTxmcs36,hkTxmcs18,hkTxmcs9,hkRxmcs48,hkRxmcs24,hkRxmcs12,hkRxmcs6,hkRxmcs54,hkRxmcs36,hkRxmcs18,hkRxmcs9,BSSID,Anomaly_Score,Anomaly_Score_Adjusted,Spike_Driven,Is_Anomaly
12-18-95-A6-D3-FD,172.24.19.241,,5G_R&D,BLR,,Zone_B1,,172.24.23.138,fe80::206:aeff:fe60:f57,00:06:ae:60:0f:57,,5G_R&D,-87,0.05,0.06,5GHz,124,802.11axa,00:03:36,15-05-2025 16:21:12,,iPhone,MOBILE_TABLET,Apple iOS,1.3,7,15-05-2025 16:24,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:0F:4A,0.05753628088743834,0.0057536280887438345,False,True
CC-15-31-60-4F-91,192.168.171.2,2405:200:902:600:285e:3a11:9606:91ca,BLR-WIFILAB,ban,,HFCL-cb:00:33,,192.168.171.7,2405:200:902:600:206:aeff:fecb:33,00:06:ae:cb:00:33,,wifilab,-38,0.06,0.06,2.4GHz,8,802.11axg,12:28:48,14-05-2025 22:29:39,,mi,Laptop_PC,Windows 10,6.3,57,15-05-2025 10:58,ban,BLR-WIFILAB,BLR-WIFILAB,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:CB:00:16,0.05749698415592719,0.005749698415592719,False,True
CC-15-31-60-4F-91,192.168.171.2,2405:200:902:600:285e:3a11:9606:91ca,BLR-WIFILAB,ban,,HFCL-cb:00:33,,192.168.171.7,2405:200:902:600:206:aeff:fecb:33,00:06:ae:cb:00:33,,wifilab,-38,0.08,0.36,2.4GHz,8,802.11axg,12:23:48,14-05-2025 22:29:39,,mi,Laptop_PC,Windows 10,6.3,57,15-05-2025 10:53,ban,BLR-WIFILAB,BLR-WIFILAB,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:CB:00:16,0.05749698415592719,0.005749698415592719,False,True
F2-26-74-BC-56-15,172.24.23.67,fd8a:eccb:63be::51fc:76da:c74f:1c20,5G_R&D,BLR,,Zone_B1,,172.24.23.138,fd09:712b:32a2:0:206:aeff:fe60:f57,00:06:ae:60:0f:57,,5G_R&D,-80,0.0,0.0,5GHz,149,802.11axa,00:00:42,14-05-2025 16:38:30,,vivo-1951,MOBILE_TABLET,Generic Android,1.3,14,14-05-2025 16:39,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:0F:4A,0.057176574549672954,0.005717657454967296,False,True
CC-15-31-60-4F-91,192.168.171.2,2405:200:902:600:285e:3a11:9606:91ca,BLR-WIFILAB,ban,,HFCL-cb:00:33,,192.168.171.7,2405:200:902:600:206:aeff:fecb:33,00:06:ae:cb:00:33,,wifilab,-38,0.08,0.1,2.4GHz,8,802.11axg,12:18:49,14-05-2025 22:29:39,,mi,Laptop_PC,Windows 10,6.3,57,15-05-2025 10:48,ban,BLR-WIFILAB,BLR-WIFILAB,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:CB:00:16,0.057080811547551846,0.005708081154755185,False,True
42-4C-AE-61-FB-F3,172.24.22.48,,5G_R&D,BLR,,Zone_B1,,172.24.23.138,fe80::206:aeff:fe60:f57,00:06:ae:60:0f:57,,5G_R&D,-87,0.0,0.0,5GHz,124,802.11axa,00:06:59,15-05-2025 14:07:48,,OPPO-A3x-5G,MOBILE_TABLET,Generic Android,1.3,7,15-05-2025 14:14,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:0F:4A,0.05702395604406252,0.005702395604406252,False,True
9E-08-B6-05-07-69,172.24.21.3,,5G_R&D,BLR,,Zone-A,Zone A,172.24.22.36,fe80::206:aeff:fe60:7bb7,00:06:ae:60:7b:b7,,5G_R&D,-86,0.03,0.06,5GHz,124,802.11axa,00:02:42,15-05-2025 13:14:05,,iPhone,MOBILE_TABLET,Apple iOS,1.3,9,15-05-2025 13:16,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:7B:AA,0.05700097227655965,0.005700097227655965,False,True
A6-36-73-35-C8-8C,172.24.19.121,,5G_R&D,BLR,,ion12xi_h2,,172.24.21.149,fe80::206:aeff:fe84:f833,00:06:ae:84:f8:33,,5G_R&D,-85,0.0,0.0,5GHz,112,802.11axa,00:45:04,15-05-2025 10:49:18,,SJ,MOBILE_TABLET,Generic Android,1.3,9,15-05-2025 11:34,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,00:06:AE:84:F8:27,0.05699544852716876,0.005699544852716876,False,True
70-32-17-12-6A-C9,192.168.171.235,2405:200:902:600:cfd:e00a:29c4:d969,Guest_BLR | TEST-A | TEST-A,D32,,PALC,,192.168.171.108,2405:200:902:600:206:aeff:fe6d:7b0d,00:06:ae:6d:7b:0d,,Guest_Network,-55,0.0,0.0,5GHz,36,802.11axa,00:00:01,15-05-2025 15:09:24,,varun,Laptop_PC,Linux Ubuntu 20.04,1.3,41,15-05-2025 15:09,6361,Guest_BLR | TEST-A, TEST-A, TEST-A ,Guest_BLR ,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:6D:7B:00;00:06:AE:6D:7B:01,0.05695594376049162,0.005695594376049162,False,True
42-4C-AE-61-FB-F3,172.24.22.48,,5G_R&D,BLR,,Zone_B1,,172.24.23.138,fe80::206:aeff:fe60:f57,00:06:ae:60:0f:57,,5G_R&D,-85,0.01,0.08,5GHz,124,802.11axa,00:02:23,15-05-2025 13:26:51,15-05-2025 13:29:14,OPPO-A3x-5G,MOBILE_TABLET,Generic Android,1.3,10,15-05-2025 13:29,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:0F:4A,0.056904137144049294,0.005690413714404929,False,True
12-18-95-A6-D3-FD,172.24.19.241,,5G_R&D,BLR,,ion12xi_h2,,172.24.21.149,fe80::206:aeff:fe84:f833,00:06:ae:84:f8:33,,5G_R&D,-85,0.0,0.0,5GHz,112,802.11axa,00:35:56,15-05-2025 14:13:26,,iPhone,MOBILE_TABLET,Apple iOS,1.3,9,15-05-2025 14:49,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,00:06:AE:84:F8:27,0.056842119962735915,0.005684211996273592,False,True
42-4C-AE-61-FB-F3,172.24.22.48,,5G_R&D,BLR,,ion12xi_h2,,172.24.21.149,fe80::206:aeff:fe84:f833,00:06:ae:84:f8:33,,5G_R&D,-86,0.0,0.0,5GHz,112,802.11axa,00:03:07,14-05-2025 18:31:15,,OPPO-A3x-5G,MOBILE_TABLET,Generic Android,1.3,8,14-05-2025 18:34,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:84:F8:27,0.05681605813201618,0.005681605813201618,False,True
BC-17-B8-38-BD-14,172.24.21.218,,5G_R&D,BLR,,Zone-A,Zone A,172.24.22.36,fe80::206:aeff:fe60:7bb7,00:06:ae:60:7b:b7,,5G_R&D,-61,0.15,1.0,5GHz,124,802.11axa,00:00:10,15-05-2025 11:31:40,,DESKTOP-GB3D7BP,Laptop_PC,Windows 10,1.3,34,15-05-2025 11:31,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:7B:AA,0.05660032968830697,0.005660032968830698,False,True
AC-74-B1-E1-83-7C,192.168.171.243,2405:200:902:600:f0ef:552a:bff0:29b7,Guest_BLR | TEST-A | TEST-A,D32,,PALC,,192.168.171.108,2405:200:902:600:206:aeff:fe6d:7b0d,00:06:ae:6d:7b:0d,,Guest_Network,-56,0.01,0.01,5GHz,36,802.11axa,00:00:01,14-05-2025 18:59:56,14-05-2025 18:59:57,reddy,Laptop_PC,Linux Ubuntu 20.04,1.3,39,14-05-2025 19:00,6361,Guest_BLR | TEST-A, TEST-A, TEST-A ,Guest_BLR ,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:6D:7B:00;00:06:AE:6D:7B:01,0.05647986354122603,0.0056479863541226034,False,True
70-32-17-CF-0A-58,172.24.17.237,,5G_R&D,BLR,,Zone-A,Zone A,172.24.22.36,,00:06:ae:60:7b:b7,,5G_R&D,-87,0.01,0.0,5GHz,124,802.11axa,00:03:39,14-05-2025 18:58:25,,BLR5GLAPSARATH,Laptop_PC,Windows 10,1.3,8,14-05-2025 19:02,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:7B:AA,0.056288527634305585,0.0056288527634305585,False,True
42-4C-AE-61-FB-F3,172.24.22.48,,5G_R&D,BLR,,Zone-D2,ZONE D2,172.24.22.103,fe80::206:aeff:fe60:57db,00:06:ae:60:57:db,,5G_R&D,-87,0.01,0.08,5GHz,124,802.11axa,00:03:38,15-05-2025 12:33:31,,OPPO-A3x-5G,MOBILE_TABLET,Generic Android,1.3,8,15-05-2025 12:37,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:57:CE,0.056288527634305585,0.0056288527634305585,False,True
42-4C-AE-61-FB-F3,172.24.22.48,,5G_R&D,BLR,,Zone_B1,,172.24.23.138,fe80::206:aeff:fe60:f57,00:06:ae:60:0f:57,,5G_R&D,-87,0.08,0.18,5GHz,124,802.11axa,00:06:42,15-05-2025 13:03:05,,OPPO-A3x-5G,MOBILE_TABLET,Generic Android,1.3,7,15-05-2025 13:09,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:0F:4A,0.056192531964583736,0.005619253196458374,False,True
1E-E2-9B-FF-19-52,172.24.19.96,,5G_R&D,BLR,,ion12xi_h2,,172.24.21.149,fe80::206:aeff:fe84:f833,00:06:ae:84:f8:33,,5G_R&D,-87,0.0,0.0,5GHz,112,802.11axa,00:05:44,14-05-2025 19:03:38,,Pixel-9a,MOBILE_TABLET,Generic Android,1.3,7,14-05-2025 19:09,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:84:F8:27,0.05608121831161783,0.005608121831161783,False,True
E2-03-A8-47-D4-6C,172.24.19.109,,5G_R&D,BLR,,Zone-A,Zone A,172.24.22.36,,00:06:ae:60:7b:b7,,5G_R&D,-87,0.0,0.0,5GHz,124,802.11axa,00:06:31,14-05-2025 19:00:33,,iPhone,MOBILE_TABLET,Apple iOS,1.3,8,14-05-2025 19:07,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:7B:AA,0.0557772416322081,0.00557772416322081,False,True
42-4C-AE-61-FB-F3,172.24.22.48,,5G_R&D,BLR,,Zone_B1,,172.24.23.138,fe80::206:aeff:fe60:f57,00:06:ae:60:0f:57,,5G_R&D,-87,0.0,0.0,5GHz,124,802.11axa,00:05:32,15-05-2025 13:29:15,,OPPO-A3x-5G,MOBILE_TABLET,Generic Android,1.3,7,15-05-2025 13:34,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:0F:4A,0.05566600326706428,0.005566600326706428,False,True
FE-0F-61-0B-BA-06,172.24.21.77,,5G_R&D,BLR,,ion12xi_h2,,172.24.21.149,fe80::206:aeff:fe84:f833,00:06:ae:84:f8:33,,5G_R&D,-85,0.0,0.0,5GHz,112,802.11axa,00:34:27,15-05-2025 13:14:55,,OnePlus-9-Pro-5G,MOBILE_TABLET,Generic Android,1.3,9,15-05-2025 13:49,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,00:06:AE:84:F8:27,0.055180887549135194,0.00551808875491352,False,True
7C-70-DB-2D-91-D2,172.24.16.183,,5G_R&D,BLR,,ion12xi_h2,,172.24.21.149,fe80::206:aeff:fe84:f833,00:06:ae:84:f8:33,,5G_R&D,-84,0.0,0.0,5GHz,112,802.11axa,01:43:48,14-05-2025 19:05:33,,tset,Laptop_PC,Linux Ubuntu 20.04,1.3,10,14-05-2025 20:49,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:84:F8:27,0.05502893131712994,0.005502893131712994,False,True
8A-9F-67-72-E5-3F,172.24.18.182,,5G_R&D,BLR,,ion12xi_h2,,172.24.21.149,fe80::206:aeff:fe84:f833,00:06:ae:84:f8:33,,5G_R&D,-37,0.0,0.0,5GHz,112,802.11axa,01:58:54,15-05-2025 10:35:27,,OnePlus-Nord-CE-2,MOBILE_TABLET,Generic Android,1.3,57,15-05-2025 12:34,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,00:06:AE:84:F8:27,0.05501976049890578,0.005501976049890578,False,True
A2-B1-24-2C-6E-26,192.168.171.100,2405:200:902:600:a5b7:8e28:3d8c:74d7,Guest_BLR | TEST-A | TEST-A,D32,,PALC,,192.168.171.108,2405:200:902:600:206:aeff:fe6d:7b0d,00:06:ae:6d:7b:0d,,Guest_Network,-86,1.07,3.47,5GHz,36,802.11axa,00:03:02,15-05-2025 08:37:18,,V2055,MOBILE_TABLET,Generic Android,1.3,10,15-05-2025 08:40,6361,Guest_BLR | TEST-A, TEST-A, TEST-A ,Guest_BLR ,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:6D:7B:00;00:06:AE:6D:7B:01,0.054923217308689876,0.005492321730868988,False,True
C4-75-AB-87-0F-69,,,5G_R&D,BLR,,Zone_B1,,172.24.23.138,fe80::206:aeff:fe60:f57,00:06:ae:60:0f:57,,5G_R&D,-55,0.0,0.0,5GHz,124,802.11axa,00:00:01,15-05-2025 10:09:48,,BLRPLMLAPRUPESH,Laptop_PC,Windows 10,1.3,39,15-05-2025 10:09,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:0F:4A,0.05484149929012361,0.005484149929012361,False,True
9E-08-B6-05-07-69,172.24.21.3,fde5:9c0b:a693::149e:c777:d0a0:ea0a,5G_R&D,BLR,,Zone_B1,,172.24.23.138,fd09:712b:32a2:0:206:aeff:fe60:f57,00:06:ae:60:0f:57,,5G_R&D,-87,0.42,11.98,5GHz,149,802.11axa,00:05:27,14-05-2025 18:48:43,,iPhone,MOBILE_TABLET,Apple iOS,1.3,7,14-05-2025 18:54,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:0F:4A,0.05483641548941942,0.005483641548941942,False,True
4C-5F-70-B1-CF-DD,172.24.21.234,,5G_R&D,BLR,,Zone-D2,ZONE D2,172.24.22.103,,00:06:ae:60:57:db,,5G_R&D,-47,0.25,8.56,5GHz,124,802.11axa,00:00:13,14-05-2025 16:55:20,,BLR5GLAPSAKET,Laptop_PC,Windows 10,1.3,48,14-05-2025 16:55,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:57:CE,0.054817322213356445,0.005481732221335645,False,True
C4-75-AB-8C-95-F1,172.24.19.151,,5G_R&D,BLR,,Zone-D2,ZONE D2,172.24.22.103,fe80::206:aeff:fe60:57db,00:06:ae:60:57:db,,5G_R&D,-50,0.21,0.34,5GHz,124,802.11axa,00:00:12,15-05-2025 10:20:53,,BLR5GLAPSUKUMAR,Laptop_PC,Windows 10,1.3,45,15-05-2025 10:21,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:57:CE,0.0547196174090826,0.00547196174090826,False,True
2E-B5-AE-2F-24-FE,172.24.23.29,,5G_R&D,BLR,,Zone_B1,,172.24.23.138,fe80::206:aeff:fe60:f57,00:06:ae:60:0f:57,,5G_R&D,-87,0.02,0.02,5GHz,124,802.11axa,00:03:44,15-05-2025 10:00:29,15-05-2025 10:04:13,OnePlus7Pro,MOBILE_TABLET,Generic Android,1.3,8,15-05-2025 10:04,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:0F:4A,0.05461898553740585,0.005461898553740585,False,True
8A-9F-67-72-E5-3F,172.24.18.182,,5G_R&D,BLR,,Zone-D2,ZONE D2,172.24.22.103,fe80::206:aeff:fe60:57db,00:06:ae:60:57:db,,5G_R&D,-83,0.05,0.1,5GHz,124,802.11axa,00:01:24,15-05-2025 10:34:34,,OnePlus-Nord-CE-2,MOBILE_TABLET,Generic Android,1.3,12,15-05-2025 10:36,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:57:CE,0.05455565309771626,0.005455565309771627,False,True
E6-E8-58-FC-13-B6,172.24.21.165,,5G_R&D,BLR,,ion12xi_h2,,172.24.21.149,fe80::206:aeff:fe84:f833,00:06:ae:84:f8:33,,5G_R&D,-86,0.0,0.0,5GHz,112,802.11axa,00:08:46,15-05-2025 13:15:36,,Bhuvnesh-s-S22-Ultra,MOBILE_TABLET,Generic Android,1.3,8,15-05-2025 13:24,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,00:06:AE:84:F8:27,0.05454495273449689,0.005454495273449689,False,True
42-4C-AE-61-FB-F3,172.24.22.48,,5G_R&D,BLR,,Zone_B1,,172.24.23.138,fd09:712b:32a2:0:206:aeff:fe60:f57,00:06:ae:60:0f:57,,5G_R&D,-86,0.01,0.01,5GHz,149,802.11axa,00:09:27,14-05-2025 16:24:42,,OPPO-A3x-5G,MOBILE_TABLET,Generic Android,1.3,8,14-05-2025 16:34,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:0F:4A,0.05454495273449689,0.005454495273449689,False,True
42-4C-AE-61-FB-F3,172.24.22.48,,5G_R&D,BLR,,Zone_B1,,172.24.23.138,fe80::206:aeff:fe60:f57,00:06:ae:60:0f:57,,5G_R&D,-86,0.03,0.06,5GHz,124,802.11axa,00:09:11,15-05-2025 10:35:36,,OPPO-A3x-5G,MOBILE_TABLET,Generic Android,1.3,8,15-05-2025 10:44,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:0F:4A,0.05454495273449689,0.005454495273449689,False,True
5A-EF-13-DA-D1-B7,172.24.23.32,,5G_R&D,BLR,,Zone_B1,,172.24.23.138,fe80::206:aeff:fe60:f57,00:06:ae:60:0f:57,,5G_R&D,-86,1.87,31.09,5GHz,124,802.11axa,00:03:34,15-05-2025 15:46:14,,OPPO-K10,MOBILE_TABLET,Generic Android,1.3,8,15-05-2025 15:49,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:0F:4A,0.05446883607691477,0.0054468836076914775,False,True
16-09-44-6E-9F-B9,172.24.19.162,,5G_R&D,BLR,,Zone_B1,,172.24.23.138,fd09:712b:32a2:0:206:aeff:fe60:f57,00:06:ae:60:0f:57,,5G_R&D,-86,0.09,0.13,5GHz,149,802.11axa,00:03:36,14-05-2025 18:15:34,,iPhone,MOBILE_TABLET,Apple iOS,1.3,8,14-05-2025 18:19,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:0F:4A,0.05446883607691477,0.0054468836076914775,False,True
8A-9F-67-72-E5-3F,172.24.18.182,,5G_R&D,BLR,,Zone-D2,ZONE D2,172.24.22.103,fe80::206:aeff:fe60:57db,00:06:ae:60:57:db,,5G_R&D,-87,0.0,0.0,5GHz,124,802.11axa,00:05:13,15-05-2025 14:16:36,15-05-2025 14:21:49,OnePlus-Nord-CE-2,MOBILE_TABLET,Generic Android,1.3,8,15-05-2025 14:22,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:57:CE,0.05442204237656845,0.005442204237656845,False,True
9E-08-B6-05-07-69,172.24.21.3,,5G_R&D,BLR,,Zone-D2,ZONE D2,172.24.22.103,fe80::206:aeff:fe60:57db,00:06:ae:60:57:db,,5G_R&D,-87,0.0,0.0,5GHz,124,802.11axa,00:05:27,15-05-2025 09:35:31,,iPhone,MOBILE_TABLET,Apple iOS,1.3,8,15-05-2025 09:41,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:57:CE,0.05442204237656845,0.005442204237656845,False,True
B6-EB-24-3D-DD-4B,192.168.70.111,2405:200:902:600:5c24:abb3:1fb:e945,Guest_BLR | TEST-A | TEST-A,D32,,Wallplate,,192.168.70.92,fe80::206:aeff:fec4:5766,00:06:ae:c4:57:66,,Guest_Network,-87,0.0,0.0,5GHz,36,802.11axa,00:05:15,14-05-2025 17:43:52,,vardhan-s-F23,MOBILE_TABLET,Generic Android,1.3,8,14-05-2025 17:49,6361,Guest_BLR | TEST-A, TEST-A, TEST-A ,Guest_BLR ,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:C4:57:56;00:06:AE:C4:57:57,0.05442204237656845,0.005442204237656845,False,True
B6-6C-40-E2-FA-CE,172.24.17.68,,5G_R&D,BLR,,ion12xi_h2,,172.24.21.149,fe80::206:aeff:fe84:f833,00:06:ae:84:f8:33,,5G_R&D,-85,0.0,0.0,5GHz,112,802.11axa,00:28:48,15-05-2025 13:40:34,,OnePlus-Nord2-5G,MOBILE_TABLET,Generic Android,1.3,9,15-05-2025 14:09,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:84:F8:27,0.05423569020809482,0.005423569020809482,False,True
